height,entropybit,IsContract,tx,netstakeweight,modifier,flags,IsSuperBlock,querytime,fees_collected,mint,MoneySupply,claim->mining_id,difficulty,size,location,time,username,,locktime,netstakeweight,txid,contracts,vout->0->value,vout->0->scriptPubKey->addresses,vout->0->scriptPubKey->type,time 
501,1,False,['1ce9dcbe36e9ee85005d8ee07ac93e3f9b2dc340eebbadf47411072452a68a0c'],181213851.7409233,a68f6781b176b697,proof-of-work ,False,3,0,500,340740120.0007308,5053afa1d562765d3b534c185fe410d1,4.806705623890504,400,"Bruges, Belgium",1413178756,unknown user,,0,181213851.7409233,1ce9dcbe36e9ee85005d8ee07ac93e3f9b2dc340eebbadf47411072452a68a0c,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413178737

502,1,False,['5c9451b466fda0152bcca63de23a2e4e1df284d6956d20f3fe76e3c7ac0df04e'],181213851.7409233,a68f6781b176b697,proof-of-work ,False,3,0,500,340740620.0007308,5053afa1d562765d3b534c185fe410d1,4.778596666623942,407,"Bruges, Belgium",1413178782,unknown user,,0,181213851.7409233,5c9451b466fda0152bcca63de23a2e4e1df284d6956d20f3fe76e3c7ac0df04e,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413178764

503,1,False,['c0fd2fa30519e2e6a276de5f4220c3835fef5964964b47f674fa33c65b4ed86b'],181213851.7409233,a68f6781b176b697,proof-of-work ,False,3,0,500,340741120.0007308,5053afa1d562765d3b534c185fe410d1,5.119924999954224,404,"Bruges, Belgium",1413178853,unknown user,,0,181213851.7409233,c0fd2fa30519e2e6a276de5f4220c3835fef5964964b47f674fa33c65b4ed86b,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413178846

504,1,False,['8743fe64666a943671db4dbc0e9cb96dbd4a7ee4ef68208483f722322b42b67f'],181213851.7409233,62660c613fec3856,proof-of-work stake-modifier ,False,2,0,500,340741620.0007308,5053afa1d562765d3b534c185fe410d1,5.011826828229286,404,"Bruges, Belgium",1413178877,unknown user,,0,181213851.7409233,8743fe64666a943671db4dbc0e9cb96dbd4a7ee4ef68208483f722322b42b67f,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413178877

505,0,False,['9cb1a09162a1c6997f96a022c23e5fb84d1d64adeb7460c881db597ae64a9ed8'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,140.62933475,340741760.63006556,5ad8e9c33e44236cda5106caa834c5e1,5.39247314765679,402,"Bruges, Belgium",1413178957,unknown user,,0,181213851.7409233,9cb1a09162a1c6997f96a022c23e5fb84d1d64adeb7460c881db597ae64a9ed8,[],140.62933475,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413178918

506,1,False,['775160812608230f762cb0d6ca18e047c467855035069258520cc2afd7d16026'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,140.62933475,340741901.2594003,5ad8e9c33e44236cda5106caa834c5e1,5.18898375225938,402,"Bruges, Belgium",1413179002,unknown user,,0,181213851.7409233,775160812608230f762cb0d6ca18e047c467855035069258520cc2afd7d16026,[],140.62933475,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413179000

507,1,False,['1ddd0103c411e61420d6c7992f7f08cb335ca03abe5d88768687924be1fe58d8'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340742401.2594003,5053afa1d562765d3b534c185fe410d1,5.346226085005739,405,"Bruges, Belgium",1413179054,unknown user,,0,181213851.7409233,1ddd0103c411e61420d6c7992f7f08cb335ca03abe5d88768687924be1fe58d8,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179014

508,1,False,['8200e4bc73546b552e99c855dc2ff3eb3edd0f0f0430ba33698f49cc28a201d9'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340742901.2594003,5053afa1d562765d3b534c185fe410d1,5.43142665856877,407,"Bruges, Belgium",1413179065,unknown user,,0,181213851.7409233,8200e4bc73546b552e99c855dc2ff3eb3edd0f0f0430ba33698f49cc28a201d9,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413179061

509,1,False,['4dde14148f43f2dcb472944cfcdcd835e8a4c8bb6dfb52c9777bdab96de26dca'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340743401.2594003,5053afa1d562765d3b534c185fe410d1,6.008737528177776,401,"Bruges, Belgium",1413179113,unknown user,,0,181213851.7409233,4dde14148f43f2dcb472944cfcdcd835e8a4c8bb6dfb52c9777bdab96de26dca,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413179092

510,1,False,['61bcf8262b183e0365f4c0d341e76d3219a612b4ded66ff39dcfa21c125f82f3'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340743901.2594003,5053afa1d562765d3b534c185fe410d1,6.153527897807986,397,"Bruges, Belgium",1413179259,unknown user,,0,181213851.7409233,61bcf8262b183e0365f4c0d341e76d3219a612b4ded66ff39dcfa21c125f82f3,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413179144

511,1,False,['502dfe6694f6df93d1f4419e455f9bd98cb141747f692ffad3243996fc494553'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340744401.2594003,5053afa1d562765d3b534c185fe410d1,5.26560335352285,396,"Bruges, Belgium",1413179294,unknown user,,0,181213851.7409233,502dfe6694f6df93d1f4419e455f9bd98cb141747f692ffad3243996fc494553,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179294

512,1,False,['b5e8d2ed2ddeb8da07c8b3bafc11c7a3d572b5031f8022ea3e905ecc9ed4b322'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340744901.2594003,5053afa1d562765d3b534c185fe410d1,5.537027245922221,415,"Bruges, Belgium",1413179341,unknown user,,0,181213851.7409233,b5e8d2ed2ddeb8da07c8b3bafc11c7a3d572b5031f8022ea3e905ecc9ed4b322,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179340

513,0,False,['a472b40e4d47d4a1b84a1632089218f6a2399eebe5374ad321eae7d36a8fe53b'],181213851.7409233,62660c613fec3856,proof-of-work ,False,2,0,500,340745401.2594003,5053afa1d562765d3b534c185fe410d1,5.681860438652729,407,"Bruges, Belgium",1413179423,unknown user,,0,181213851.7409233,a472b40e4d47d4a1b84a1632089218f6a2399eebe5374ad321eae7d36a8fe53b,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179400

514,0,False,['17e0bd0b30dd922aa251b983ffa86345f8ea3280430b3fde73b79e18105a7b9d'],181213851.7409233,a5ef34049f95d11e,proof-of-work stake-modifier ,False,2,0,500,340745901.2594003,5053afa1d562765d3b534c185fe410d1,5.446896930127155,401,"Bruges, Belgium",1413179461,unknown user,,0,181213851.7409233,17e0bd0b30dd922aa251b983ffa86345f8ea3280430b3fde73b79e18105a7b9d,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413179453

515,1,False,['798c2ac0699e828c94ca9c505915b318b1e96b68afc87503f6269481742ff823'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,3,0,141.26262074,340746042.52202106,5ad8e9c33e44236cda5106caa834c5e1,5.692454061918522,409,"Bruges, Belgium",1413179492,unknown user,,0,181213851.7409233,798c2ac0699e828c94ca9c505915b318b1e96b68afc87503f6269481742ff823,[],141.26262074,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413179491

516,1,False,['eb3bf0a08949a281f2edccee4be1c818f9a86ff7a2b79e6eba36a7edd083d4e6'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,2,0,500,340746542.52202106,5053afa1d562765d3b534c185fe410d1,6.035659294009296,401,"Bruges, Belgium",1413179551,unknown user,,0,181213851.7409233,eb3bf0a08949a281f2edccee4be1c818f9a86ff7a2b79e6eba36a7edd083d4e6,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413179535

517,1,False,"['56421a3c79414f4883cd675870bd0ff6c34b7be80c50c1453301baaa07b8ba9a', '860944aa77f34811b12975baa9dd27ec5b2ced5eedf7166219a6ff03e9df4357']",181213851.7409233,a5ef34049f95d11e,proof-of-stake proof-of-research,False,3,0,0.81759396,340746543.339615,ca895b47aacffbdbf906201821af2f9f,0.0002441371325370145,713,"Bruges, Belgium",1413179577,unknown user,,0,181213851.7409233,56421a3c79414f4883cd675870bd0ff6c34b7be80c50c1453301baaa07b8ba9a,[],0,,nonstandard,1413179577
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,860944aa77f34811b12975baa9dd27ec5b2ced5eedf7166219a6ff03e9df4357,[],0,,nonstandard,1413179577

518,0,False,['beeea0425e169066fb2d6dd2a065f50045297872b20bf071d30780f09027d520'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,2,0,500,340747043.339615,5053afa1d562765d3b534c185fe410d1,6.047518752327257,404,"Bruges, Belgium",1413179578,unknown user,,0,181213851.7409233,beeea0425e169066fb2d6dd2a065f50045297872b20bf071d30780f09027d520,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179577

519,1,False,['a77065837fd5fd361a1f72507a05752d58acc977bc3b51de68e01d41d9f20330'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,3,0,141.26262074,340747184.60223573,5ad8e9c33e44236cda5106caa834c5e1,6.465902179920314,409,"Bruges, Belgium",1413179596,unknown user,,0,181213851.7409233,a77065837fd5fd361a1f72507a05752d58acc977bc3b51de68e01d41d9f20330,[],141.26262074,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413179587

520,1,False,"['291d9c946c74fdc9a4dd8e35ab147d4ebf1ccea07ee0f183bfa61fc9e23209f1', '02687f2820782385d42cfec875fe4d5496e6d0b7469bef667761544f4a5d7972']",181213851.7409233,a5ef34049f95d11e,proof-of-stake proof-of-research,False,2,0,75.50489815,340747260.10713387,496312cc8a6b929226ec68bf90c560d6,0.0002441371325370145,710,"Bruges, Belgium",1413179673,unknown user,,0,181213851.7409233,291d9c946c74fdc9a4dd8e35ab147d4ebf1ccea07ee0f183bfa61fc9e23209f1,[],0,,nonstandard,1413179673
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,02687f2820782385d42cfec875fe4d5496e6d0b7469bef667761544f4a5d7972,[],0,,nonstandard,1413179673

521,0,False,['c28b743ec1d700c3fceaad084221ae6cb1a23e7eabe9cfa234fbc66c5a5ff8de'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,2,0,500,340747760.10713387,5053afa1d562765d3b534c185fe410d1,7.046176357684706,407,"Bruges, Belgium",1413179676,unknown user,,0,181213851.7409233,c28b743ec1d700c3fceaad084221ae6cb1a23e7eabe9cfa234fbc66c5a5ff8de,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179676

522,1,False,['7ac82861dfbadcfefe98af1de79df3c4840aa62e91faa77f1401244bcb84f35e'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,3,0,141.28695343,340747901.3940873,5ad8e9c33e44236cda5106caa834c5e1,6.780284629566912,405,"Bruges, Belgium",1413179763,unknown user,,0,181213851.7409233,7ac82861dfbadcfefe98af1de79df3c4840aa62e91faa77f1401244bcb84f35e,[],141.28695343,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413179692

523,0,False,['5e5a85b6cfee9687804df49746672f5bf8413b52fe1039f04eb5a25808c86df9'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,3,0,500,340748401.3940873,5053afa1d562765d3b534c185fe410d1,6.439377132614561,402,"Bruges, Belgium",1413179838,unknown user,,0,181213851.7409233,5e5a85b6cfee9687804df49746672f5bf8413b52fe1039f04eb5a25808c86df9,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413179829

524,0,False,['cce158403b5be7293bbde7c9efc34729d2d101c5ff2d3eaa033d624d421cc1c7'],181213851.7409233,a5ef34049f95d11e,proof-of-work ,False,2,0,500,340748901.3940873,5053afa1d562765d3b534c185fe410d1,6.255396163606386,401,"Bruges, Belgium",1413180048,unknown user,,0,181213851.7409233,cce158403b5be7293bbde7c9efc34729d2d101c5ff2d3eaa033d624d421cc1c7,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413179865

525,1,False,['a2b3b4e3f5f12ff80d0f10385c0fa9fbb7c66999189508d52774b18f94474fee'],181213851.7409233,d3da9500b6766c5b,proof-of-work stake-modifier ,False,2,0,500,340749401.3940873,5053afa1d562765d3b534c185fe410d1,4.833716528082701,403,"Bruges, Belgium",1413180105,unknown user,,0,181213851.7409233,a2b3b4e3f5f12ff80d0f10385c0fa9fbb7c66999189508d52774b18f94474fee,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413180091

526,0,False,"['6e5069ebf274649fadccba9b516f92d85a1c319897940b6f163668de1738029d', 'e98dc5b57074670112bc4d55b159336d6fd4202f4094a6e3c7aa5d7d4ad162fe']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,2,0,4.85603501,340749406.2501223,c01aa662c7bc039f6049de8ac93699d7,0.0002441371325370145,708,"Bruges, Belgium",1413180164,unknown user,,0,181213851.7409233,6e5069ebf274649fadccba9b516f92d85a1c319897940b6f163668de1738029d,[],0,,nonstandard,1413180164
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,e98dc5b57074670112bc4d55b159336d6fd4202f4094a6e3c7aa5d7d4ad162fe,[],0,,nonstandard,1413180164

527,0,False,"['c8d426ec097f3fd7c30023220b3a7adf69dafdafc75c12af129fa0948693b9d5', '4d29e422defdd42da7e3cddd2bae6883eb3d74b5d140202dda749f3fe28ec42a']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,18.41828756,340749424.6684099,9606aa8d8e264ee80594b83ec77227c9,0.0002441371325370145,700,"Bruges, Belgium",1413180186,unknown user,,0,181213851.7409233,c8d426ec097f3fd7c30023220b3a7adf69dafdafc75c12af129fa0948693b9d5,[],0,,nonstandard,1413180186
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,4d29e422defdd42da7e3cddd2bae6883eb3d74b5d140202dda749f3fe28ec42a,[],0,,nonstandard,1413180186

528,0,False,"['3768c4970dc4af5f72c75ee2bf2465228557ee916ea82535babc5696e473e0b9', '4ad79fcdc05ca79fd95612075049025d43dd67e61bf85cb218f4e2e250aa8f05']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,26.10195955,340749450.7703694,5053afa1d562765d3b534c185fe410d1,0.0002637924805115179,709,"Bruges, Belgium",1413180212,unknown user,,0,181213851.7409233,3768c4970dc4af5f72c75ee2bf2465228557ee916ea82535babc5696e473e0b9,[],0,,nonstandard,1413180212
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,4ad79fcdc05ca79fd95612075049025d43dd67e61bf85cb218f4e2e250aa8f05,[],0,,nonstandard,1413180212

529,1,False,"['cc838eaa12db91c6561408763fcb4193b8ea9fcd1efdad8bced38d0260fbe4cc', '74fdbf93c31f0395159dd3cfb890ac6acf4c843bd652918ad83e7d6a3021154f']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,7.30561354,340749458.075983,c01aa662c7bc039f6049de8ac93699d7,0.000282635008578545,705,"Bruges, Belgium",1413180216,unknown user,,0,181213851.7409233,cc838eaa12db91c6561408763fcb4193b8ea9fcd1efdad8bced38d0260fbe4cc,[],0,,nonstandard,1413180216
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,74fdbf93c31f0395159dd3cfb890ac6acf4c843bd652918ad83e7d6a3021154f,[],0,,nonstandard,1413180216

530,0,False,"['d7e99d37d814a8e21e92cc873eac4859fe79bd405949c8f019ee76fe3bc2e6eb', 'ed5b1eb366d98887a00f3b62449da316fef752ccf0df2640679edc9328fa83d0']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,36.64936714,340749494.7253501,496312cc8a6b929226ec68bf90c560d6,0.0003174976016782981,702,"Bruges, Belgium",1413180229,unknown user,,0,181213851.7409233,d7e99d37d814a8e21e92cc873eac4859fe79bd405949c8f019ee76fe3bc2e6eb,[],0,,nonstandard,1413180229
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,ed5b1eb366d98887a00f3b62449da316fef752ccf0df2640679edc9328fa83d0,[],0,,nonstandard,1413180229

531,0,False,"['c5ce767415b06283432fd2dc3c355b3f34c920c731c79ecc20e04f26e28dde4b', '4b6ebe8748cb9e77186ab8d932fb312949d976dc5cbd754991f6c39d165ece8c']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,0.06061727,340749494.7859674,aeed96e8131dca89a6b48b7843fa3585,0.0003497276505593679,681,"Bruges, Belgium",1413180232,unknown user,,0,181213851.7409233,c5ce767415b06283432fd2dc3c355b3f34c920c731c79ecc20e04f26e28dde4b,[],0,,nonstandard,1413180232
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,4b6ebe8748cb9e77186ab8d932fb312949d976dc5cbd754991f6c39d165ece8c,[],0,,nonstandard,1413180232

532,0,False,"['f39f1b41c7d258d2573808d361bcb32776abf1362bfc29fb9e33e9b55030ae3e', '2b5a1aa100a4987090eba59f26522f049983f7c7190c4705aaf36f5202fca70e']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,34.19633134,340749528.98229873,c01aa662c7bc039f6049de8ac93699d7,0.0003937335333048283,694,"Bruges, Belgium",1413180261,unknown user,,0,181213851.7409233,f39f1b41c7d258d2573808d361bcb32776abf1362bfc29fb9e33e9b55030ae3e,[],0,,nonstandard,1413180261
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,2b5a1aa100a4987090eba59f26522f049983f7c7190c4705aaf36f5202fca70e,[],0,,nonstandard,1413180261

533,0,False,"['2dac7535b8ed0a8c79dad9f380626e5b27169af564b614ef2691b7b029f9aba1', 'c1749d0eeeaac8cfe1b5d4acd4cd80467bfda2301760cf2e1f96846a9fe209d6']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,2,0,0.30579689,340749529.2880956,5dcc2cda74bbec9addeb5ab85b19486c,0.0004192155861329229,703,"Bruges, Belgium",1413180384,unknown user,,0,181213851.7409233,2dac7535b8ed0a8c79dad9f380626e5b27169af564b614ef2691b7b029f9aba1,[],0,,nonstandard,1413180384
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,c1749d0eeeaac8cfe1b5d4acd4cd80467bfda2301760cf2e1f96846a9fe209d6,[],0,,nonstandard,1413180384

534,0,False,"['4b36ee4aa7a17d55dcb0ab1d3730f43bf5182b842dfb8a6e1e682b7aba82cd5d', 'd5c4fc0e0930a4ea0247d9aae9919351dd52e35c01f6b6e0823dabea7f91813d']",181213851.7409233,d3da9500b6766c5b,proof-of-stake proof-of-research,False,3,0,80.76105414,340749610.04914975,9606aa8d8e264ee80594b83ec77227c9,0.0003731242839839787,707,"Bruges, Belgium",1413180409,unknown user,,0,181213851.7409233,4b36ee4aa7a17d55dcb0ab1d3730f43bf5182b842dfb8a6e1e682b7aba82cd5d,[],0,,nonstandard,1413180409
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,d5c4fc0e0930a4ea0247d9aae9919351dd52e35c01f6b6e0823dabea7f91813d,[],0,,nonstandard,1413180409

535,0,False,['fc0971663259249b443a85aa0f53bf0b5eeb666766757bfe4f0b176c736eefee'],181213851.7409233,d3da9500b6766c5b,proof-of-work ,False,3,0,500,340750110.04914975,5053afa1d562765d3b534c185fe410d1,4.862318981290012,407,"Bruges, Belgium",1413180435,unknown user,,0,181213851.7409233,fc0971663259249b443a85aa0f53bf0b5eeb666766757bfe4f0b176c736eefee,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413180409

536,0,False,['28f99069716a5fd80e3604f55cb699b88590c4b9a645a67fcb8dce93c2c0bb30'],181213851.7409233,d3da9500b6766c5b,proof-of-work ,False,2,0,500,340750610.04914975,5053afa1d562765d3b534c185fe410d1,3.1792091317064,407,"Bruges, Belgium",1413180454,unknown user,,0,181213851.7409233,28f99069716a5fd80e3604f55cb699b88590c4b9a645a67fcb8dce93c2c0bb30,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413180447

537,1,False,['9bc4cf4e239616894f57f3901ff95eff72aba4c9f7a653cf243e45ce442239cf'],181213851.7409233,d3da9500b6766c5b,proof-of-work ,False,3,0,500,340751110.04914975,5053afa1d562765d3b534c185fe410d1,3.457136210090197,416,"Bruges, Belgium",1413180563,unknown user,,0,181213851.7409233,9bc4cf4e239616894f57f3901ff95eff72aba4c9f7a653cf243e45ce442239cf,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413180494

538,1,False,['eedbbaa6be83cc202cd37eee4237d6687d5bfece100d95b94d441dd6af5dc4cb'],181213851.7409233,d3da9500b6766c5b,proof-of-work ,False,3,0,139.89292355,340751249.9420733,5ad8e9c33e44236cda5106caa834c5e1,3.154095718770627,402,"Bruges, Belgium",1413180611,unknown user,,0,181213851.7409233,eedbbaa6be83cc202cd37eee4237d6687d5bfece100d95b94d441dd6af5dc4cb,[],139.89292355,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413180607

539,0,False,['55d39d9f31aeb6895d27be4ebba64755dcb3c39333d175e625adfa9f8befe7a3'],181213851.7409233,c9789fad40073989,proof-of-work stake-modifier ,False,3,0,139.89292355,340751389.8349969,5ad8e9c33e44236cda5106caa834c5e1,3.230098420334285,405,"Bruges, Belgium",1413180645,unknown user,,0,181213851.7409233,55d39d9f31aeb6895d27be4ebba64755dcb3c39333d175e625adfa9f8befe7a3,[],139.89292355,['S8WDc4S5GrhvFdDrTtZ4Rz5z5XXLLr9qQc'],pubkeyhash,1413180645

540,1,False,"['27606d06657740080eab4a4424cee3acd7934fc58a85b3614bb01a5d084082c2', '2f9d1d078954a8d2dea0af07b8ac7b150c558bd0a42639ee74d7fb8f55900a11']",181213851.7409233,c9789fad40073989,proof-of-stake proof-of-research,False,4,0,614.88831826,340752004.7233151,ca895b47aacffbdbf906201821af2f9f,0.0004006179841878677,700,"Bruges, Belgium",1413180661,unknown user,,0,181213851.7409233,27606d06657740080eab4a4424cee3acd7934fc58a85b3614bb01a5d084082c2,[],0,,nonstandard,1413180661
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,2f9d1d078954a8d2dea0af07b8ac7b150c558bd0a42639ee74d7fb8f55900a11,[],0,,nonstandard,1413180661

541,1,False,"['abc590c1a52806dbd8189a91bef94134bfd0ddf9a0b573eff20ce9dcb98e3300', 'fcc15a23e141138ad69e6b0f607b63cdcf3f9c84a1be1ff41309e363076bb31e']",181213851.7409233,c9789fad40073989,proof-of-stake proof-of-research,False,4,0,179.3391612,340752184.06247634,ca895b47aacffbdbf906201821af2f9f,0.0002910475298669347,702,"Bruges, Belgium",1413180661,unknown user,,0,181213851.7409233,abc590c1a52806dbd8189a91bef94134bfd0ddf9a0b573eff20ce9dcb98e3300,[],0,,nonstandard,1413180661
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,fcc15a23e141138ad69e6b0f607b63cdcf3f9c84a1be1ff41309e363076bb31e,[],0,,nonstandard,1413180661

542,1,False,"['818c672010580b73f732cf38f7252342c12308f3d5d1eb330940e228138ea71d', '587b04b3cdca1d708ed6ff6a3a5949a3f4957ceafef8a8a66088a90430268ea3']",181213851.7409233,c9789fad40073989,proof-of-stake proof-of-research,False,3,0,6.09499294,340752190.1574693,99dc47721ccab26f0de9a1b7895e4881,0.0003298540421910374,677,"Bruges, Belgium",1413180662,unknown user,,0,181213851.7409233,818c672010580b73f732cf38f7252342c12308f3d5d1eb330940e228138ea71d,[],0,,nonstandard,1413180662
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,587b04b3cdca1d708ed6ff6a3a5949a3f4957ceafef8a8a66088a90430268ea3,[],0,,nonstandard,1413180662

543,0,False,"['1448f8dddf5830fbcfad54ea974a262b6332286fe742a58307791643909d72ec', 'a8d5af6d239e1ff66791048e239564e2d572815806c1de52d5f5e38fea15d89d']",181213851.7409233,c9789fad40073989,proof-of-stake proof-of-research,False,3,0,133.84682201,340752324.00429124,496312cc8a6b929226ec68bf90c560d6,0.0003730057638283798,719,"Bruges, Belgium",1413180669,unknown user,,0,181213851.7409233,1448f8dddf5830fbcfad54ea974a262b6332286fe742a58307791643909d72ec,[],0,,nonstandard,1413180669
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,a8d5af6d239e1ff66791048e239564e2d572815806c1de52d5f5e38fea15d89d,[],0,,nonstandard,1413180669

544,1,False,"['40900cbd51318007e2847b447993ae6873845e4bc579cf0dc0bd7ff6cb13ca23', '9eb2b7ccce97b415487b845bfd5c1494a7a286899e31cec00996c534ef56e71d']",181213851.7409233,c9789fad40073989,proof-of-stake proof-of-research,False,3,0,61.71060233,340752385.7148936,9606aa8d8e264ee80594b83ec77227c9,0.0004162646406247968,703,"Bruges, Belgium",1413180673,unknown user,,0,181213851.7409233,40900cbd51318007e2847b447993ae6873845e4bc579cf0dc0bd7ff6cb13ca23,[],0,,nonstandard,1413180673
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,9eb2b7ccce97b415487b845bfd5c1494a7a286899e31cec00996c534ef56e71d,[],0,,nonstandard,1413180673

545,1,False,['eebf003f26e1d396ff2d1a92814c6cf77a2f80667b146fcd370d809ffbdfdff9'],181213851.7409233,c9789fad40073989,proof-of-work ,False,3,0,500,340752885.7148936,496312cc8a6b929226ec68bf90c560d6,3.403616480465118,408,"Bruges, Belgium",1413180708,unknown user,,0,181213851.7409233,eebf003f26e1d396ff2d1a92814c6cf77a2f80667b146fcd370d809ffbdfdff9,[],500,['RxHcnkPdLA3aFUCLNWruAjTB7cj27PJcwh'],pubkeyhash,1413180675

546,1,False,"['6fc94634a6c12ca00975f776b1661f4c3d8630f706942f7014dd4e6f3db44d04', 'e7d8e57aa9e29f68a7fa3a211f5c5a7412f506bbee256a8de48d71bdc24a541e']",181213851.7409233,c9789fad40073989,proof-of-stake proof-of-research,False,3,0,9.28602422,340752895.0009178,496312cc8a6b929226ec68bf90c560d6,0.0004676103536174597,711,"Bruges, Belgium",1413180715,unknown user,,0,181213851.7409233,6fc94634a6c12ca00975f776b1661f4c3d8630f706942f7014dd4e6f3db44d04,[],0,,nonstandard,1413180715
